order_id,customer_id,order_date,order_channel,payment_method,order_status,discount_rate,shipping_cost_inr,product_id,quantity,unit_price_inr,gross_sales_inr,discount_inr,net_sales_inr,gross_profit_inr,marketing_cost_inr,contribution_profit_inr,is_returned
5030856,105179,2025-08-10 20:56:40,Store,UPI,Delivered,0.107,169,2129,1,1275.0,1275.0,136.425,1138.575,696.8079,29.79909784266386,498.00880215733616,0
5030857,121507,2025-05-07 23:42:52,Store,UPI,Delivered,0.057,80,2121,1,2145.0,2145.0,122.265,2022.735,645.252465,10.654579672324518,554.5978853276755,0
5030858,104889,2024-11-02 04:11:18,Online,UPI,Delivered,0.075,137,2164,1,2329.0,2329.0,174.67499999999998,2154.325,889.7362249999999,71.13980464133249,681.5964203586674,0
5030859,107191,2024-05-22 03:20:07,Online,Card,Returned,0.132,118,2148,1,783.0,783.0,103.35600000000001,679.644,335.064492,39.39404800935582,177.67044399064415,1
5030860,113817,2025-08-06 19:15:39,Store,Wallet,Delivered,0.047,136,2060,2,4846.0,9692.0,455.524,9236.476,2503.0849960000005,32.2509586042831,2334.8340373957176,0
5030861,123349,2025-11-18 09:19:34,Store,UPI,Delivered,0.052,55,2183,1,1910.0,1910.0,99.32,1810.68,749.62152,9.365896788758645,685.2556232112414,0
5030862,121289,2025-03-10 15:49:10,Store,UPI,Delivered,0.024,66,2022,4,1577.0,6308.0,151.392,6156.608,1446.80288,17.75240881716917,1363.0504711828307,0
5030863,101479,2025-06-29 05:45:53,Online,Card,Delivered,0.082,162,2112,1,1166.0,1166.0,95.61200000000001,1070.388,502.01197199999996,106.69432047819541,233.31765152180455,0
5030864,117234,2025-01-10 18:14:59,Online,UPI,Delivered,0.129,101,2180,1,1931.0,1931.0,249.09900000000002,1681.901,782.083965,54.89589801922926,626.1880669807708,0
5030865,129704,2025-05-15 16:08:29,Online,UPI,Delivered,0.039,53,2167,1,2778.0,2778.0,108.342,2669.658,1022.479014,29.36414204683109,940.1148719531689,0
5030866,104596,2024-04-28 02:48:02,Store,UPI,Delivered,0.072,133,2104,3,3332.0,9996.0,719.712,9276.288,3033.3461760000005,15.840007183743992,2884.5061688162564,0
5030867,114497,2025-11-28 11:48:21,Online,Wallet,Delivered,0.076,141,2029,1,1169.0,1169.0,88.844,1080.156,270.039,34.15159367169962,94.88740632830036,0
5030868,124638,2025-09-15 23:39:20,Online,UPI,Delivered,0.078,55,2043,4,8003.0,32012.0,2496.936,29515.064,15731.529112,46.20570578004165,15630.323406219959,0
5030869,106626,2024-03-24 22:07:58,Store,UPI,Delivered,0.021,80,2131,1,1527.0,1527.0,32.067,1494.933,301.976466,21.13546940253032,200.8409965974697,0
5030870,112677,2024-10-25 23:55:03,Online,UPI,Returned,0.063,80,2102,1,4152.0,4152.0,261.576,3890.424,1357.7579759999999,118.09516852491458,1159.6628074750852,1
5030871,103766,2025-11-13 15:12:22,Online,Wallet,Delivered,0.068,65,2080,1,8772.0,8772.0,596.4960000000001,8175.504,4218.560064,122.29349570952078,4031.2665682904794,0
5030872,111276,2024-10-24 05:00:56,Online,Card,Delivered,0.065,103,2090,1,2545.0,2545.0,165.425,2379.575,721.011225,105.35297673524471,512.6582482647552,0
5030873,107493,2024-11-11 05:47:30,Online,NetBanking,Delivered,0.076,114,2125,1,1516.0,1516.0,115.216,1400.784,459.45715200000006,53.365998031492595,292.09115396850746,0
5030874,122816,2024-11-14 18:34:45,Store,UPI,Delivered,0.018,163,2168,1,1101.0,1101.0,19.817999999999998,1081.182,200.01867000000001,41.36314311393803,-4.344473113938015,0
5030875,115320,2024-08-02 17:12:20,Online,UPI,Delivered,0.102,76,2081,1,1261.0,1261.0,128.62199999999999,1132.378,327.25724199999996,102.0985420411739,149.15869995882605,0
5030876,124309,2024-07-13 10:03:22,Online,UPI,Delivered,0.11,66,2126,1,1914.0,1914.0,210.54,1703.46,478.67226000000005,26.130623378959562,386.5416366210405,0
5030877,115216,2025-12-02 13:50:34,Online,COD,Delivered,0.094,98,2024,1,2487.0,2487.0,233.778,2253.222,849.4646940000001,105.07261648985839,646.3920775101417,0
5030878,126059,2025-02-24 13:03:47,Online,Card,Returned,0.013,48,2023,1,705.0,705.0,9.165,695.835,414.021825,53.12880810798613,312.89301689201386,1
5030879,102737,2024-12-10 12:38:37,Online,NetBanking,Delivered,0.062,99,2024,2,2487.0,4974.0,308.388,4665.612,1758.935724,40.498425298650304,1619.4372987013496,0
5030880,125773,2025-09-01 01:29:35,Online,UPI,Delivered,0.08,125,2191,2,7148.0,14296.0,1143.68,13152.32,5366.146559999999,61.61711787512944,5179.52944212487,0
5030881,102868,2025-07-17 09:47:06,Online,UPI,Delivered,0.024,70,2058,1,954.0,954.0,22.896,931.104,446.92992,87.69613844874395,289.233781551256,0
5030882,106919,2025-10-01 21:57:40,Online,Wallet,Delivered,0.202,115,2202,1,2285.0,2285.0,461.57000000000005,1823.4299999999998,840.60123,53.1341226615031,672.4671073384969,0
5030883,109890,2025-01-06 05:37:32,Online,Card,Delivered,0.091,142,2069,4,1903.0,7612.0,692.692,6919.308,4206.939264,124.16807725530856,3940.771186744691,0
5030884,116674,2024-03-03 23:49:37,Online,UPI,Delivered,0.015,109,2038,2,5610.0,11220.0,168.29999999999998,11051.7,4232.801100000001,122.62823465781152,4001.172865342189,0
5030885,115548,2024-03-14 04:59:13,Online,Card,Delivered,0.048,164,2106,1,2936.0,2936.0,140.928,2795.072,1506.5438080000001,91.19105504676291,1251.3527529532373,0
5030886,120573,2024-06-20 15:55:29,Store,Card,Delivered,0.041,73,2166,1,2576.0,2576.0,105.616,2470.384,1324.1258240000002,14.275429421111836,1236.8503945788884,0
5030887,102373,2025-08-11 08:50:25,Online,Card,Delivered,0.021,118,2019,1,1728.0,1728.0,36.288000000000004,1691.712,319.733568,87.60000963759002,114.13355836240997,0
5030888,113565,2025-10-30 15:03:02,Online,Card,Returned,0.079,170,2024,1,2487.0,2487.0,196.473,2290.527,863.528679,31.94253435206905,661.586144647931,1
5030889,116707,2024-04-10 22:50:34,Online,Card,Delivered,0.09,56,2142,1,1451.0,1451.0,130.59,1320.41,437.05571000000003,44.32784151423522,336.7278684857648,0
5030890,114054,2025-10-06 00:42:00,Online,UPI,Delivered,0.066,98,2204,1,1848.0,1848.0,121.968,1726.032,1033.8931679999998,122.42065896475918,813.4725090352406,0
5030891,112874,2024-04-20 03:40:21,Online,Card,Delivered,0.16,147,2189,3,6420.0,19260.0,3081.6,16178.4,9270.223199999999,125.56984013521813,8997.65335986478,0
5030892,119200,2024-02-18 18:00:19,Store,Card,Delivered,0.114,110,2004,1,2744.0,2744.0,312.81600000000003,2431.184,483.80561600000004,25.924847673858764,347.88076832614126,0
5030893,107581,2024-12-18 03:56:41,Online,Card,Delivered,0.131,172,2138,2,1373.0,2746.0,359.726,2386.274,653.839076,40.553662758638765,441.2854132413612,0
5030894,112031,2025-06-01 17:32:28,Store,UPI,Delivered,0.138,174,2027,1,4145.0,4145.0,572.0100000000001,3572.99,1986.5824400000001,22.790697506299466,1789.7917424937007,0
5030895,123184,2024-03-13 18:54:59,Store,NetBanking,Delivered,0.092,135,2210,1,908.0,908.0,83.536,824.4639999999999,187.153328,27.976174809101675,24.177153190898313,0
5030896,120808,2024-01-15 22:26:32,Online,Card,Delivered,0.28,64,2147,3,5597.0,16791.0,4701.4800000000005,12089.52,2248.65072,24.51550735869603,2160.135212641304,0
5030897,122655,2024-09-29 03:47:29,Online,NetBanking,Returned,0.048,155,2178,2,3415.0,6830.0,327.84000000000003,6502.16,1931.14152,135.85017221714074,1640.2913477828592,1
5030898,112436,2025-03-26 16:53:03,Store,Card,Delivered,0.027,156,2120,1,3452.0,3452.0,93.204,3358.796,1894.3609439999998,30.455315218240543,1707.9056287817593,0
5030899,121146,2025-08-23 12:31:42,Store,UPI,Delivered,0.209,67,2156,1,507.0,507.0,105.963,401.03700000000003,101.863398,17.915342466772273,16.94805553322773,0
5030900,124246,2024-12-09 18:12:09,Online,NetBanking,Delivered,0.047,119,2180,1,1931.0,1931.0,90.757,1840.243,855.712995,38.443735066368134,698.2692599336318,0
5030901,117742,2024-11-13 17:32:12,Online,Wallet,Delivered,0.049,109,2092,1,2608.0,2608.0,127.792,2480.208,1364.1144000000002,23.749535742760095,1231.36486425724,0
5030902,116689,2025-11-09 15:05:25,Online,Card,Delivered,0.123,64,2104,2,3332.0,6664.0,819.672,5844.3279999999995,1911.0952559999998,95.07468547545645,1752.0205705245435,0
5030903,117202,2024-03-04 02:10:10,Online,Card,Delivered,0.089,157,2029,1,1169.0,1169.0,104.041,1064.959,266.23975,71.20105926893056,38.03869073106945,0
5030904,107638,2025-05-02 20:27:31,Online,UPI,Delivered,0.082,83,2013,1,1192.0,1192.0,97.744,1094.256,614.9718720000001,79.5350130414469,452.43685895855316,0
5030905,101209,2024-02-12 07:46:16,Store,Wallet,Delivered,0.134,48,2209,3,4635.0,13905.0,1863.2700000000002,12041.73,4551.77394,41.19278177073139,4462.581158229269,0
5030906,124824,2024-10-06 16:16:15,Online,COD,Delivered,0.141,93,2199,4,1241.0,4964.0,699.924,4264.076,1198.2053560000002,36.164938737386045,1069.040417262614,0
5030907,127202,2025-08-12 08:27:42,Online,UPI,Cancelled,0.135,85,2149,1,1944.0,0.0,0.0,0.0,0.0,74.90432638024453,0.0,0
5030908,118665,2024-08-25 05:48:02,Store,COD,Cancelled,0.161,73,2053,1,3217.0,0.0,0.0,0.0,0.0,43.66596764682899,0.0,0
5030909,113635,2024-12-09 04:02:51,Store,Card,Delivered,0.065,136,2007,1,962.0,962.0,62.53,899.47,401.16362000000004,6.163493062202128,259.0001269377979,0
5030910,111881,2025-12-23 04:43:40,Store,UPI,Delivered,0.059,141,2132,1,630.0,630.0,37.169999999999995,592.83,317.16405000000003,27.57821265914595,148.58583734085408,0
5030911,103564,2025-10-23 12:00:36,Store,Wallet,Returned,0.121,175,2211,1,2137.0,2137.0,258.577,1878.423,897.8861939999999,22.47435625685707,700.4118377431429,1
5030912,107792,2024-04-08 17:00:02,Store,Card,Delivered,0.094,175,2113,1,2868.0,2868.0,269.592,2598.408,880.860312,38.272426959422454,667.5878850405776,0
5030913,107960,2025-04-10 15:25:08,Online,Wallet,Delivered,0.227,86,2101,2,799.0,1598.0,362.74600000000004,1235.254,239.639276,71.60981660986553,82.02945939013446,0
5030914,110062,2025-09-26 11:57:46,Store,UPI,Delivered,0.09,112,2011,1,599.0,599.0,53.91,545.09,183.69533,32.99044735025674,38.704882649743276,0
5030915,117468,2024-07-01 20:12:42,Online,UPI,Delivered,0.01,98,2134,1,1144.0,1144.0,11.44,1132.56,609.31728,135.30790164240136,376.0093783575986,0
5030916,125821,2024-02-27 02:20:05,Store,UPI,Delivered,0.041,97,2161,1,629.0,629.0,25.789,603.211,162.86697,35.18242872584523,30.684541274154782,0
5030917,108471,2024-09-28 03:04:12,Store,UPI,Delivered,0.051,66,2001,1,1685.0,1685.0,85.93499999999999,1599.065,716.38112,23.573960063713475,626.8071599362866,0
5030918,123779,2025-05-26 12:47:35,Online,Card,Delivered,0.079,75,2108,1,1703.0,1703.0,134.537,1568.463,835.990779,50.83927219343977,710.1515068065602,0
5030919,116983,2024-09-09 07:08:03,Store,UPI,Delivered,0.045,45,2134,1,1144.0,1144.0,51.48,1092.52,587.77576,11.062321891696971,531.713438108303,0
5030920,116328,2025-10-28 18:19:10,Online,Card,Delivered,0.08,71,2127,1,2962.0,2962.0,236.96,2725.04,779.3614399999999,44.02703873307095,664.3344012669289,0
5030921,117099,2024-02-16 05:17:34,Store,UPI,Delivered,0.1,53,2216,1,1361.0,1361.0,136.1,1224.9,710.442,37.85334520974109,619.5886547902589,0
5030922,119007,2025-01-11 12:52:23,Online,UPI,Delivered,0.183,83,2207,1,1139.0,1139.0,208.43699999999998,930.563,430.85066900000004,138.1511371262294,209.69953187377064,0
5030923,106749,2025-09-14 22:14:54,Online,Card,Delivered,0.039,68,2107,2,2124.0,4248.0,165.672,4082.328,1702.330776,44.75013752572644,1589.5806384742737,0
5030924,128000,2025-03-04 18:15:02,Online,UPI,Delivered,0.165,126,2100,3,624.0,1872.0,308.88,1563.12,325.12895999999995,61.972140568303345,137.1568194316966,0
5030925,114866,2024-06-11 06:05:12,Store,NetBanking,Delivered,0.049,167,2185,2,938.0,1876.0,91.924,1784.076,663.676272,10.844222107613879,485.8320498923862,0
5030926,117542,2024-07-01 00:50:25,Online,UPI,Delivered,0.043,84,2168,1,1101.0,1101.0,47.342999999999996,1053.657,194.92654499999998,133.61207860333155,-22.685533603331578,0
5030927,112049,2025-07-31 12:36:53,Online,UPI,Delivered,0.046,71,2132,1,630.0,630.0,28.98,601.02,321.5457,64.65861588351939,185.88708411648062,0
5030928,118078,2025-05-18 15:01:23,Online,Wallet,Delivered,0.063,161,2029,2,1169.0,2338.0,147.294,2190.706,547.6765,89.74194209934318,296.93455790065684,0
5030929,125129,2024-01-20 09:42:02,Store,COD,Delivered,0.037,148,2045,1,2002.0,2002.0,74.074,1927.926,890.701812,10.07084088544488,732.6309711145551,0
5030930,110943,2024-04-22 18:14:10,Store,UPI,Delivered,0.126,104,2114,1,1327.0,1327.0,167.202,1159.798,276.031924,43.77143453804008,128.26048946195993,0
5030931,108642,2025-09-10 12:12:42,Online,COD,Delivered,0.048,115,2070,1,1556.0,1556.0,74.688,1481.312,463.65065599999997,53.11000645180218,295.5406495481978,0
5030932,100365,2025-03-21 04:22:18,Online,NetBanking,Delivered,0.021,157,2155,2,5431.0,10862.0,228.102,10633.898,3083.83042,43.299813051148774,2883.530606948851,0
5030933,109081,2024-11-08 23:03:31,Online,NetBanking,Delivered,0.038,155,2152,1,2000.0,2000.0,76.0,1924.0,734.968,40.881417330028306,539.0865826699717,0
5030934,108297,2025-02-16 07:02:29,Online,UPI,Delivered,0.08,96,2079,2,788.0,1576.0,126.08,1449.92,374.07936,124.68817819534532,153.3911818046547,0
5030935,120711,2025-04-02 10:57:27,Online,UPI,Delivered,0.101,130,2172,1,3717.0,3717.0,375.41700000000003,3341.583,1416.831192,73.8509409663826,1212.9802510336176,0
5030936,126251,2024-01-16 21:29:49,Online,NetBanking,Delivered,0.071,160,2199,1,1241.0,1241.0,88.11099999999999,1152.8890000000001,323.9618090000001,121.69442520547135,42.267383794528726,0
5030937,101341,2024-02-18 05:28:50,Store,UPI,Delivered,0.046,52,2061,1,1918.0,1918.0,88.228,1829.772,572.718636,22.793471447299574,497.9251645527004,0
5030938,118732,2025-01-09 08:06:06,Store,COD,Delivered,0.159,174,2111,4,1991.0,7964.0,1266.276,6697.724,1942.33996,17.34294726266848,1750.9970127373315,0
5030939,127054,2024-12-16 10:50:17,Store,Card,Delivered,0.092,53,2045,1,2002.0,2002.0,184.184,1817.816,839.830992,10.88637516567552,775.9446168343245,0
5030940,123917,2024-08-26 19:45:19,Store,UPI,Delivered,0.088,139,2132,1,630.0,630.0,55.44,574.56,307.3896,23.028733283885824,145.36086671611415,0
5030941,103669,2025-06-09 01:03:23,Online,Card,Delivered,0.101,140,2207,1,1139.0,1139.0,115.039,1023.961,474.093943,101.67610221233598,232.41784078766403,0
5030942,124486,2024-03-08 04:24:34,Online,NetBanking,Delivered,0.106,174,2207,1,1139.0,1139.0,120.734,1018.266,471.457158,135.98302825150648,161.4741297484935,0
5030943,120194,2025-07-11 13:52:24,Store,NetBanking,Delivered,0.179,96,2072,1,942.0,942.0,168.618,773.3820000000001,371.22336,7.260422958846995,267.962937041153,0
5030944,109669,2024-12-02 17:32:06,Store,UPI,Delivered,0.191,157,2029,1,1169.0,1169.0,223.279,945.721,236.43025,39.21969110950025,40.21055889049975,0
5030945,120959,2025-05-31 05:04:47,Online,Card,Delivered,0.076,109,2141,1,2149.0,2149.0,163.32399999999998,1985.676,1090.136124,121.22031777542071,859.9158062245795,0
5030946,112921,2025-04-16 00:39:15,Online,UPI,Delivered,0.034,125,2216,2,1361.0,2722.0,92.548,2629.452,1525.08216,43.05462364961973,1357.0275363503802,0
5030947,125938,2025-11-11 10:12:20,Online,Card,Delivered,0.09,99,2153,4,1414.0,5656.0,509.03999999999996,5146.96,2455.09992,94.26402125919029,2261.8358987408096,0
5030948,112819,2025-05-08 04:37:29,Store,NetBanking,Delivered,0.117,112,2173,1,5251.0,5251.0,614.3670000000001,4636.633,1191.614681,22.425510645449055,1057.189170354551,0
5030949,123364,2025-04-13 14:08:45,Store,Card,Returned,0.057,69,2218,2,1052.0,2104.0,119.928,1984.0720000000001,555.5401600000001,13.607394930322819,472.9327650696773,1
5030950,114703,2025-02-10 05:19:08,Online,UPI,Delivered,0.154,66,2185,3,938.0,2814.0,433.356,2380.6440000000002,885.5995680000001,62.7438601959781,756.855707804022,0
5030951,120350,2024-01-17 02:54:48,Online,UPI,Delivered,0.015,168,2150,1,958.0,958.0,14.37,943.63,481.2513,21.601548878167293,291.6497511218327,0
5030952,116934,2025-12-20 21:09:15,Online,NetBanking,Delivered,0.064,115,2093,2,2930.0,5860.0,375.04,5484.96,1557.7286399999998,65.57209674722421,1377.1565432527757,0
5030953,114494,2024-12-08 08:50:16,Online,Card,Returned,0.011,62,2198,1,1159.0,1159.0,12.748999999999999,1146.251,654.5093209999999,36.62553680056311,555.8837841994368,1
5030954,101488,2025-09-14 15:01:13,Online,COD,Delivered,0.152,121,2113,1,2868.0,2868.0,435.936,2432.064,824.469696,74.97441666138764,628.4952793386124,0
5030955,109056,2025-02-22 21:32:43,Store,COD,Delivered,0.127,81,2103,1,1159.0,1159.0,147.193,1011.807,570.659148,35.00946615500395,454.649681844996,0
5030956,123182,2025-10-24 22:16:48,Store,Card,Delivered,0.047,62,2050,1,874.0,874.0,41.078,832.922,281.52763600000003,26.42411022718962,193.1035257728104,0
5030957,104356,2024-09-11 12:09:36,Online,Card,Delivered,0.102,71,2216,1,1361.0,1361.0,138.822,1222.1779999999999,708.8632399999999,31.46166563079032,606.4015743692096,0
5030958,123287,2025-11-01 21:31:18,Store,Wallet,Delivered,0.032,141,2040,1,853.0,853.0,27.296,825.704,456.614312,22.557845977653397,293.05646602234657,0
5030959,116804,2024-05-20 08:22:40,Online,UPI,Delivered,0.045,53,2055,1,1375.0,1375.0,61.875,1313.125,765.551875,139.16341869856518,573.3884563014349,0
5030960,109871,2024-04-22 09:11:08,Store,Card,Delivered,0.028,141,2085,1,1048.0,1048.0,29.344,1018.656,372.82809599999996,43.65882086050214,188.1692751394978,0
5030961,121134,2025-01-20 08:23:20,Online,Card,Delivered,0.025,141,2088,1,965.0,965.0,24.125,940.875,242.74575000000002,62.49895109407688,39.246798905923136,0
5030962,125927,2025-10-17 05:26:26,Online,UPI,Delivered,0.169,133,2134,1,1144.0,1144.0,193.336,950.664,511.45723200000003,89.70385918487555,288.75337281512446,0
5030963,118139,2025-08-08 17:59:02,Online,COD,Delivered,0.075,78,2112,1,1166.0,1166.0,87.45,1078.55,505.83994999999993,91.55962966014359,336.28032033985636,0
5030964,116098,2024-12-29 22:39:22,Store,Wallet,Delivered,0.078,121,2177,3,1387.0,4161.0,324.558,3836.442,1081.876644,30.391294201771004,930.485349798229,0
5030965,129517,2024-12-30 20:58:41,Online,Card,Delivered,0.083,68,2199,1,1241.0,1241.0,103.003,1137.997,319.77715700000005,46.46158112980866,205.3155758701914,0
5030966,102642,2024-02-06 13:19:45,Online,COD,Delivered,0.105,153,2164,2,2329.0,4658.0,489.09,4168.91,1721.7598299999997,26.143988138023097,1542.6158418619766,0
5030967,129786,2024-02-25 13:48:55,Online,Card,Returned,0.025,84,2104,1,3332.0,3332.0,83.30000000000001,3248.7,1062.3249,31.07819347410024,947.2467065258999,1
5030968,114465,2024-01-27 03:16:50,Online,Card,Delivered,0.058,140,2192,2,5723.0,11446.0,663.868,10782.132,4442.238383999999,47.432226038185945,4254.806157961813,0
5030969,128746,2024-05-22 20:17:21,Store,UPI,Delivered,0.025,90,2017,2,2343.0,4686.0,117.15,4568.85,2595.1068,13.530929597267809,2491.575870402732,0
5030970,116539,2024-03-31 04:34:44,Online,UPI,Delivered,0.105,84,2076,1,5721.0,5721.0,600.7049999999999,5120.295,1981.554165,24.384468610648696,1873.1696963893514,0
5030971,109408,2024-12-11 20:42:52,Store,Card,Delivered,0.032,110,2029,2,1169.0,2338.0,74.816,2263.184,565.796,44.89844407983821,410.89755592016184,0
5030972,127155,2025-08-31 18:28:02,Store,UPI,Delivered,0.022,169,2086,1,292.0,292.0,6.4239999999999995,285.576,170.203296,41.38550542092399,-40.182209420923996,0
5030973,113957,2024-08-07 12:03:43,Online,Card,Delivered,0.042,85,2040,2,853.0,1706.0,71.652,1634.348,903.794444,27.326345909503008,791.4680980904969,0
5030974,129379,2024-07-23 01:07:13,Store,UPI,Delivered,0.067,58,2199,2,1241.0,2482.0,166.294,2315.706,650.7133860000001,42.271289437895724,550.4420965621044,0
5030975,115050,2024-12-15 21:30:39,Store,Card,Delivered,0.082,72,2090,1,2545.0,2545.0,208.69,2336.31,707.90193,36.661841299434236,599.2400887005657,0
5030976,108598,2024-06-03 09:54:29,Online,UPI,Returned,0.023,88,2022,1,1577.0,1577.0,36.271,1540.729,362.07131499999997,85.4615180797551,188.6097969202449,1
5030977,119375,2024-11-29 10:35:14,Online,Card,Delivered,0.041,135,2147,1,5597.0,5597.0,229.477,5367.523,998.359278,70.29077555280159,793.0685024471984,0
5030978,124778,2025-09-25 00:18:18,Online,Card,Delivered,0.233,156,2092,1,2608.0,2608.0,607.664,2000.336,1100.1848,87.44983258586298,856.734967414137,0
5030979,114131,2024-08-18 18:20:07,Online,Wallet,Delivered,0.069,116,2138,1,1373.0,1373.0,94.73700000000001,1278.263,350.244062,121.96438134586904,112.27968065413094,0
5030980,108359,2024-12-01 13:56:29,Online,COD,Delivered,0.111,162,2054,1,2178.0,2178.0,241.758,1936.242,964.248516,67.08931899663554,735.1591970033644,0
5030981,107307,2025-03-18 22:40:06,Store,COD,Delivered,0.035,143,2161,1,629.0,629.0,22.015,606.985,163.88595,41.56038806712732,-20.674438067127312,0
5030982,106835,2025-03-16 11:12:08,Store,Card,Delivered,0.12,147,2201,1,4756.0,4756.0,570.72,4185.28,1469.0332799999999,28.658462287192783,1293.374817712807,0
5030983,102848,2025-10-13 14:11:02,Online,UPI,Delivered,0.056,124,2128,1,1404.0,1404.0,78.624,1325.376,504.968256,125.12769479285384,255.84056120714615,0
5030984,121413,2025-12-27 04:44:20,Online,COD,Returned,0.07,70,2199,1,1241.0,1241.0,86.87,1154.13,324.3105300000001,102.73673490215964,151.57379509784045,1
5030985,108022,2025-08-01 11:53:43,Online,Card,Delivered,0.089,69,2105,1,7353.0,7353.0,654.4169999999999,6698.5830000000005,2907.185022,35.007911929740594,2803.1771100702595,0
5030986,113923,2025-05-02 14:27:41,Store,Wallet,Delivered,0.04,82,2144,2,1038.0,2076.0,83.04,1992.96,765.29664,20.43342372271498,662.863216277285,0
5030987,126151,2025-12-31 11:18:17,Online,UPI,Delivered,0.102,49,2214,1,1799.0,1799.0,183.498,1615.502,638.12329,138.12616565662722,450.9971243433728,0
5030988,121468,2024-08-18 19:44:20,Online,Wallet,Delivered,0.035,144,2060,1,4846.0,4846.0,169.61,4676.39,1267.3016900000002,25.15270481196533,1098.1489851880349,0
5030989,122497,2024-05-27 04:04:29,Online,NetBanking,Delivered,0.08,99,2127,1,2962.0,2962.0,236.96,2725.04,779.3614399999999,82.31969421005755,598.0417457899423,0
5030990,110854,2025-05-23 12:24:40,Online,NetBanking,Delivered,0.107,114,2155,2,5431.0,10862.0,1162.234,9699.766,2812.93214,86.36481690557021,2612.56732309443,0
5030991,123341,2024-04-23 22:12:23,Online,Wallet,Returned,0.063,90,2192,1,5723.0,5723.0,360.549,5362.451,2209.329812,129.09757278241494,1990.232239217585,1
5030992,110685,2024-04-26 12:18:42,Store,Card,Delivered,0.118,112,2127,1,2962.0,2962.0,349.51599999999996,2612.484,747.1704239999999,27.228990303564217,607.9414336964358,0
5030993,119618,2024-07-12 18:08:37,Store,UPI,Delivered,0.038,105,2088,3,965.0,2895.0,110.00999999999999,2784.99,718.52742,39.67505627480891,573.8523637251911,0
5030994,118438,2025-09-11 13:42:03,Online,Card,Delivered,0.136,180,2053,1,3217.0,3217.0,437.51200000000006,2779.488,1445.33376,95.38924572631916,1169.9445142736809,0
5030995,104653,2025-11-03 15:29:38,Store,UPI,Delivered,0.039,114,2016,1,2011.0,2011.0,78.429,1932.571,624.220433,17.717463121283505,492.50296987871644,0
5030996,126027,2024-07-01 09:10:55,Online,UPI,Delivered,0.118,141,2014,1,3505.0,3505.0,413.59,3091.41,738.8469899999999,89.19823016985625,508.64875983014366,0
5030997,121536,2024-12-07 11:25:25,Online,COD,Delivered,0.031,142,2108,2,1703.0,3406.0,105.586,3300.414,1759.1206620000003,35.67912297562006,1581.4415390243803,0
5030998,105220,2025-05-21 14:59:59,Online,UPI,Delivered,0.041,166,2053,1,3217.0,3217.0,131.897,3085.103,1604.25356,74.88978295758781,1363.3637770424123,0
5030999,115020,2024-11-25 15:35:42,Store,Wallet,Returned,0.072,103,2108,1,1703.0,1703.0,122.61599999999999,1580.384,842.3446720000001,14.813260509305998,724.531411490694,1
5031000,106411,2025-06-09 14:49:37,Online,UPI,Delivered,0.165,170,2024,1,2487.0,2487.0,410.355,2076.645,782.895165,32.80948114476415,580.0856838552359,0
5031001,112180,2024-10-28 05:29:25,Store,UPI,Delivered,0.129,148,2136,1,942.0,942.0,121.518,820.482,373.31931,31.878121554386595,193.44118844561336,0
5031002,111667,2025-02-11 12:58:50,Online,Card,Delivered,0.096,130,2079,1,788.0,788.0,75.648,712.352,183.786816,131.56045246982046,-77.77363646982047,0
5031003,127503,2025-03-16 03:10:52,Online,Card,Delivered,0.18,145,2002,1,1083.0,1083.0,194.94,888.06,317.92548,118.17171557403492,54.75376442596507,0
5031004,110914,2024-12-15 14:50:03,Online,UPI,Delivered,0.077,80,2158,1,1929.0,1929.0,148.533,1780.467,1066.499733,94.054212962524,892.4455200374761,0
5031005,105570,2024-06-04 18:28:05,Online,Wallet,Delivered,0.088,80,2085,2,1048.0,2096.0,184.44799999999998,1911.5520000000001,699.6280320000001,88.12677015965063,531.5012618403495,0
5031006,128058,2024-10-28 23:21:35,Online,Card,Delivered,0.139,82,2203,1,989.0,989.0,137.471,851.529,206.070018,121.34808734152902,2.7219306584709813,0
5031007,102630,2025-05-07 18:55:27,Online,COD,Delivered,0.049,156,2160,1,3051.0,3051.0,149.499,2901.501,1520.3865240000002,109.11919369364327,1255.267330306357,0
5031008,121872,2025-04-08 18:07:42,Online,Wallet,Delivered,0.021,171,2128,1,1404.0,1404.0,29.484,1374.516,523.690596,82.02038707319639,270.67020892680364,0
5031009,121538,2025-09-05 21:12:28,Online,UPI,Delivered,0.041,83,2171,2,3823.0,7646.0,313.486,7332.514,3416.951524,29.242361506413733,3304.7091624935865,0
5031010,109746,2025-08-07 13:14:03,Online,UPI,Delivered,0.123,112,2177,1,1387.0,1387.0,170.601,1216.399,343.02451799999994,36.06971082373339,194.95480717626657,0
5031011,119649,2024-07-25 19:46:04,Online,Card,Delivered,0.07,56,2178,2,3415.0,6830.0,478.1,6351.9,1886.5142999999998,45.86537193941287,1784.648928060587,0
5031012,105238,2025-07-22 00:55:44,Online,Card,Delivered,0.032,113,2175,2,5787.0,11574.0,370.368,11203.632,3685.994928,123.12974917494799,3449.865178825052,0
5031013,104461,2024-06-04 11:06:38,Online,Card,Delivered,0.147,178,2079,1,788.0,788.0,115.836,672.164,173.41831200000001,39.48445230482651,-44.0661403048265,0
5031014,125348,2025-12-24 03:43:53,Store,COD,Delivered,0.084,143,2035,1,809.0,809.0,67.956,741.044,377.93244,38.94404888926717,195.9883911107328,0
